all_days,stereo_vbee,11,cam,ape,1.123166,0.175905,0.134687,0.013662,0.213270,87.466013,0.120589
all_days,stereo_vbee,11,kf,ape,0.616199,0.167162,0.128477,0.011454,0.202363,30.098895,0.114052
all_days,stereo_vbee,11,cam,rpe,1.114531,0.035537,0.012417,0.000214,0.089429,15.371319,0.082065
all_days,stereo_vbee,11,kf,rpe,0.563906,0.041138,0.010730,0.000229,0.086197,5.453536,0.075746
all_days,stereo_vbee,12,cam,ape,1.026540,0.209356,0.153708,0.006910,0.259980,130.245278,0.154142
all_days,stereo_vbee,12,kf,ape,0.987854,0.220039,0.165964,0.027088,0.268840,50.375613,0.154460
all_days,stereo_vbee,12,cam,rpe,0.618176,0.035912,0.012369,0.000194,0.080663,12.531582,0.072228
all_days,stereo_vbee,12,kf,rpe,1.424855,0.046987,0.009946,0.000161,0.116726,9.482990,0.106851
all_days,stereo_vbee,13,cam,ape,1.969841,0.185675,0.136897,0.014587,0.248111,118.132307,0.164572
all_days,stereo_vbee,13,kf,ape,1.934122,0.203406,0.155773,0.018353,0.274227,55.197015,0.183919
all_days,stereo_vbee,13,cam,rpe,2.231454,0.040983,0.012441,0.000223,0.123573,29.288492,0.116579
all_days,stereo_vbee,13,kf,rpe,2.223617,0.052678,0.010662,0.000184,0.164769,19.900107,0.156122
all_days,stereo_vbee,14,cam,ape,0.706209,0.174659,0.147752,0.005268,0.206630,82.403538,0.110410
all_days,stereo_vbee,14,kf,ape,0.652522,0.185862,0.161082,0.030476,0.217151,33.951397,0.112294
all_days,stereo_vbee,14,cam,rpe,0.657062,0.034595,0.011904,0.000137,0.081020,12.662431,0.073263
all_days,stereo_vbee,14,kf,rpe,0.654420,0.041851,0.010864,0.000202,0.095836,6.603664,0.086215
all_days,stereo_vbee,15,cam,ape,1.594815,0.150815,0.121581,0.009447,0.183357,64.751835,0.104282
all_days,stereo_vbee,15,kf,ape,0.530090,0.150694,0.125830,0.018812,0.177536,22.031898,0.093864
all_days,stereo_vbee,15,cam,rpe,1.336662,0.035954,0.012526,0.000112,0.086168,14.293018,0.078309
all_days,stereo_vbee,15,kf,rpe,0.630385,0.039296,0.011113,0.000259,0.082762,4.780993,0.072838
all_days,stereo_vbee_ransac,1,cam,ape,0.756276,0.229495,0.196923,0.014714,0.267830,138.444789,0.138076
all_days,stereo_vbee_ransac,1,kf,ape,0.731311,0.239319,0.211344,0.037008,0.275992,55.986246,0.137470
all_days,stereo_vbee_ransac,1,cam,rpe,0.600848,0.035943,0.012191,0.000252,0.082766,13.214015,0.074554
all_days,stereo_vbee_ransac,1,kf,rpe,0.853131,0.044532,0.011899,0.000436,0.097927,7.038888,0.087216
all_days,stereo_vbee_ransac,2,cam,ape,1.210810,0.125516,0.098078,0.003050,0.157443,47.742044,0.095047
all_days,stereo_vbee_ransac,2,kf,ape,0.690389,0.127698,0.099860,0.004343,0.157616,18.085574,0.092390
all_days,stereo_vbee_ransac,2,cam,rpe,1.215632,0.033664,0.012381,0.000031,0.082188,13.003249,0.074978
all_days,stereo_vbee_ransac,2,kf,rpe,0.704973,0.041302,0.011369,0.000034,0.092397,6.206506,0.082652
all_days,stereo_vbee_ransac,3,cam,ape,2.814410,0.176975,0.126897,0.003231,0.251448,121.710159,0.178622
all_days,stereo_vbee_ransac,3,kf,ape,1.548544,0.178536,0.135559,0.010034,0.235444,38.970100,0.153488
all_days,stereo_vbee_ransac,3,cam,rpe,2.002420,0.039973,0.011740,0.000210,0.120241,27.816993,0.113402
all_days,stereo_vbee_ransac,3,kf,rpe,1.594338,0.052737,0.011165,0.000300,0.151239,16.057026,0.141747
all_days,stereo_vbee_ransac,4,cam,ape,1.072994,0.170401,0.132870,0.006460,0.213709,87.918061,0.128978
all_days,stereo_vbee_ransac,4,kf,ape,0.540503,0.137612,0.112580,0.008797,0.169012,17.538947,0.098123
all_days,stereo_vbee_ransac,4,cam,rpe,0.993576,0.036434,0.012581,0.000112,0.086621,14.436136,0.078586
all_days,stereo_vbee_ransac,4,kf,rpe,0.769809,0.038189,0.009872,0.000166,0.078742,3.800788,0.068861
all_days,stereo_vbee_ransac,5,cam,ape,0.838649,0.164299,0.124229,0.019290,0.204920,80.793233,0.122467
all_days,stereo_vbee_ransac,5,kf,ape,0.830716,0.167174,0.125026,0.020545,0.211012,31.568970,0.128759
all_days,stereo_vbee_ransac,5,cam,rpe,1.218915,0.032874,0.011690,0.000230,0.080690,12.520562,0.073690
all_days,stereo_vbee_ransac,5,kf,rpe,1.242403,0.044449,0.010408,0.000258,0.110995,8.722558,0.101707
all_days,stereo_vbee_ransac,6,cam,ape,1.297877,0.173064,0.148551,0.007039,0.224907,97.625336,0.143638
